order_id,order_date,region,category,units,unit_price,customer_age,discount
ORD-01202,2024-12-20,WEST,Clothing,4,159.47,37.0,0.09
ORD-01203,2024-07-10,north,Electronics,11,123.35,17.0,0.26
ORD-01204,2024-04-20,south,Electronics,8,34.2,27.0,0.32
ORD-01205,2024-10-22,East,Home,11,83.72,23.0,0.11
ORD-01206,2024-01-12,EAST,Sports,5,1532.6599295928813,36.0,0.03
ORD-01207,2024-06-10,,Clothing,8,54.77,40.0,0.1
ORD-01208,2023-07-28,NORTH,Home,5,68.2,32.0,0.14
ORD-01209,2024-12-05,North,Sports,8,41.98,47.0,0.2
ORD-01210,2024-03-31,west,Books,9,59.9,39.0,0.11
ORD-01211,2024-07-25,South,Electronics,4,47.48,51.0,0.39
ORD-01212,2023-12-03,west,Home,11,71.58,34.0,0.41
ORD-01213,2024-09-25,,Electronics,10,53.41,75.0,0.26
ORD-01214,2023-02-24,West,Clothing,10,166.75,31.0,0.3
ORD-01215,2023-03-25,,Clothing,3,73.12,27.0,0.21
ORD-01216,2024-01-06,NORTH,Books,8,64.31,26.0,0.13
ORD-01217,2024-06-19,WEST,Electronics,2,57.79,35.0,0.12
ORD-01218,2024-08-14,WEST,Clothing,2,53.5,17.0,0.17
ORD-01219,2023-11-18,SOUTH,Clothing,11,26.83,42.0,0.1
ORD-01220,2024-04-19,SOUTH,Clothing,2,109.0,15.0,0.24
ORD-01221,2024-02-09,South,Books,10,147.56,40.0,0.2
ORD-01222,2024-12-03,SOUTH,Clothing,5,46.98,22.0,0.08
ORD-01223,2024-04-23,NORTH,Clothing,4,129.93,33.0,0.06
ORD-01224,2023-11-01,West,Home,1,249.04,45.0,0.2
ORD-01225,2024-12-09,North,Books,8,196.84,66.0,0.09
ORD-01226,2023-03-20,EAST,Electronics,8,143.65,25.0,0.07
ORD-01227,2024-12-20,north,Sports,6,29.48,36.0,0.19
ORD-01228,2023-04-23,North,Sports,9,29.22,29.0,0.12
ORD-01229,2023-07-30,east,Books,4,99.13,28.0,0.28
ORD-01230,2024-08-23,SOUTH,Home,7,67.34,29.0,0.06
ORD-01231,2024-06-20,east,Books,4,12.64,48.0,0.16
ORD-01232,2024-12-10,north,Home,7,50.77,32.0,0.1
ORD-01233,2024-07-02,west,Clothing,2,96.44,65.0,0.07
ORD-01234,2024-04-10,East,Clothing,6,60.48,43.0,0.11
ORD-01235,2023-09-11,West,Electronics,7,67.56,26.0,0.08
ORD-01236,2023-01-04,north,Sports,7,29.19,34.0,0.1
ORD-01237,2023-04-01,South,Clothing,5,50.33,28.0,0.46
ORD-01238,2023-08-06,SOUTH,Clothing,8,99.39,48.0,0.06
ORD-01239,2023-01-30,south,Sports,6,,18.0,0.18
ORD-01240,2024-01-07,north,Home,4,136.24,22.0,0.27
ORD-01241,2024-07-22,north,Books,3,68.56,31.0,0.25
ORD-01242,2024-12-05,SOUTH,Clothing,8,87.66,46.0,0.05
ORD-01243,2023-12-24,north,Clothing,11,98.01,53.0,0.16
ORD-01244,2024-10-01,South,Books,9,95.61,55.0,0.05
ORD-01245,2024-12-21,north,Home,8,33.48,,0.58
ORD-01246,2024-09-20,North,Electronics,11,37.93,37.0,0.28
ORD-01247,2023-12-06,east,Sports,10,12.42,48.0,0.13
ORD-01248,2023-08-26,south,Home,6,54.32,24.0,0.19
ORD-01249,2024-12-15,south,Books,2,35.89,16.0,0.05
ORD-01250,2023-06-26,south,Clothing,7,47.66,43.0,0.34
ORD-01251,2023-10-28,west,Home,7,58.12,26.0,0.12
ORD-01252,2023-02-24,SOUTH,Books,4,74.39,37.0,0.13
ORD-01253,2024-08-03,EAST,Sports,10,61.08,39.0,0.07
ORD-01254,2024-04-20,WEST,Clothing,10,60.34,41.0,0.48
ORD-01255,2023-03-04,South,Books,4,83.37,49.0,0.25
ORD-01256,2023-06-12,west,Sports,6,65.65,48.0,0.29
ORD-01257,2024-02-11,West,Books,3,113.88,40.0,0.12
ORD-01258,2024-01-31,north,Electronics,2,65.79,33.0,0.16
ORD-01259,2024-08-09,SOUTH,Electronics,3,160.05,39.0,0.25
ORD-01260,2023-07-14,,Clothing,5,32.5,31.0,0.29
ORD-01261,2024-11-06,west,Electronics,4,53.67,36.0,0.12
ORD-01262,2023-11-21,SOUTH,Books,2,42.52,69.0,0.27
ORD-01263,2024-08-24,NORTH,Sports,5,76.23,40.0,0.21
ORD-01264,2023-06-24,EAST,Home,7,32.48,43.0,0.14
ORD-01265,2023-01-28,NORTH,Home,4,22.36,30.0,0.46
ORD-01266,2023-02-10,WEST,Books,6,37.12,50.0,0.06
ORD-01267,2023-09-30,SOUTH,Home,3,23.64,47.0,0.08
ORD-01268,2024-11-27,East,Home,8,58.63,47.0,0.22
ORD-01269,2023-02-05,West,Home,8,74.26,41.0,0.17
ORD-01270,2023-09-27,east,Clothing,11,19.77,50.0,0.34
ORD-01271,2023-03-21,EAST,Electronics,1,51.46,53.0,0.32
ORD-01272,2024-11-11,west,Home,10,123.15,41.0,0.16
ORD-01273,2024-05-08,West,Sports,4,144.79,37.0,0.22
ORD-01274,2024-07-11,WEST,Electronics,1,104.23,49.0,0.15
ORD-01275,2024-06-05,NORTH,Clothing,8,8.37,27.0,0.08
ORD-01276,2024-04-25,east,Clothing,2,70.04,29.0,0.11
ORD-01277,2024-07-19,NORTH,Sports,2,131.82,37.0,0.21
ORD-01278,2023-01-06,WEST,Home,11,48.01,17.0,0.14
ORD-01279,2024-09-24,,Home,3,27.18,48.0,0.19
ORD-01280,2024-06-24,SOUTH,Books,7,125.93,26.0,0.38
ORD-01281,2024-06-24,North,Clothing,3,137.11,32.0,0.02
ORD-01282,2023-10-15,South,Books,2,65.34,35.0,0.01
ORD-01283,2024-08-08,east,Electronics,1,742.1118916551231,38.0,0.22
ORD-01284,2023-10-07,NORTH,Electronics,1,17.76,34.0,0.26
ORD-01285,2023-02-05,NORTH,Sports,6,,37.0,0.07
ORD-01286,2024-10-25,West,Books,5,42.77,37.0,0.14
ORD-01287,2023-06-21,WEST,Electronics,1,62.71,33.0,0.18
ORD-01288,2023-03-16,north,Home,4,58.42,29.0,0.14
ORD-01289,2024-03-30,NORTH,Electronics,4,35.71,51.0,0.09
ORD-01290,2023-06-20,WEST,Books,7,16.96,13.0,0.15
ORD-01291,2024-09-19,,Books,11,48.88,36.0,0.12
ORD-01292,2023-11-21,East,Clothing,8,71.8,32.0,0.43
ORD-01293,2023-01-04,south,Clothing,11,73.95,43.0,0.22
ORD-01294,2024-11-26,North,Clothing,3,40.88,21.0,0.2
ORD-01295,2024-01-12,north,Clothing,3,135.44,32.0,0.16
ORD-01296,2023-07-12,EAST,Clothing,9,29.48,37.0,0.07
ORD-01297,2024-05-10,NORTH,Clothing,4,6.43,51.0,0.16
ORD-01298,2024-01-23,NORTH,Home,10,117.34,42.0,0.09
ORD-01299,2023-01-22,east,Sports,6,70.35,24.0,0.27
ORD-01300,2024-07-09,West,Books,3,49.17,32.0,0.2
ORD-01301,2023-10-21,west,Clothing,10,87.79,,0.07
ORD-01302,2024-05-26,south,Sports,7,56.15,24.0,0.34
ORD-01303,2024-10-16,south,Clothing,9,22.14,37.0,0.11
ORD-01304,2024-03-22,South,Sports,5,27.89,38.0,0.13
ORD-01305,2024-05-05,SOUTH,Clothing,2,1757.9962684380603,33.0,0.32
ORD-01306,2023-07-06,south,Home,8,44.86,70.0,0.33
ORD-01307,2023-06-23,south,Clothing,2,4081.2545845759564,33.0,0.29
ORD-01308,2023-10-31,East,Books,8,43.45,43.0,0.39
ORD-01309,2024-09-15,West,Clothing,5,41.62,29.0,0.39
ORD-01310,2024-01-19,west,Sports,9,37.91,44.0,0.3
ORD-01311,2023-09-12,north,Electronics,10,35.65,48.0,0.24
ORD-01312,2024-07-23,SOUTH,Home,5,36.49,31.0,0.21
ORD-01313,2024-09-15,NORTH,Electronics,10,24.79,37.0,0.58
ORD-01314,2024-10-21,south,Sports,2,72.24,27.0,0.21
ORD-01315,2023-08-07,North,Home,2,59.3,24.0,0.07
ORD-01316,2024-06-02,North,Books,11,57.69,50.0,0.06
ORD-01317,2024-03-07,West,Sports,7,18.66,31.0,0.26
ORD-01318,2023-11-25,South,Home,5,83.14,9.0,0.28
ORD-01319,2023-10-18,WEST,Electronics,2,88.34,59.0,0.02
ORD-01320,2023-03-25,North,Clothing,4,,28.0,0.21
ORD-01321,2023-07-20,NORTH,Clothing,8,85.41,35.0,0.19
ORD-01322,2024-02-06,south,Sports,10,174.27,58.0,0.32
ORD-01323,2024-10-10,north,Sports,11,1411.9762968395607,36.0,0.33
ORD-01324,2024-09-25,NORTH,Home,5,160.47,36.0,0.15
ORD-01325,2023-05-18,WEST,Sports,6,87.13,23.0,0.08
ORD-01326,2024-05-11,North,Clothing,2,80.44,18.0,0.15
ORD-01327,2023-03-03,NORTH,Books,1,56.73,36.0,0.19
ORD-01328,2024-05-08,East,Clothing,5,49.04,42.0,0.21
ORD-01329,2023-09-07,south,Clothing,7,42.37,42.0,0.16
ORD-01330,2023-11-25,,Clothing,2,163.73,32.0,0.05
ORD-01331,2024-06-08,south,Home,5,55.54,38.0,0.11
ORD-01332,2023-11-07,West,Clothing,8,88.1,16.0,0.12
ORD-01333,2024-08-13,north,Clothing,9,100.18,44.0,0.1
ORD-01334,2024-01-26,south,Clothing,11,99.32,40.0,0.08
ORD-01335,2024-12-31,EAST,Electronics,4,72.45,62.0,0.14
ORD-01336,2024-04-11,WEST,Sports,5,158.71,38.0,0.09
ORD-01337,2023-08-05,south,Clothing,10,83.86,27.0,0.46
ORD-01338,2024-07-20,EAST,Electronics,8,41.63,37.0,0.25
ORD-01339,2023-10-26,NORTH,Home,4,50.59,34.0,0.27
ORD-01340,2024-01-26,North,Sports,8,19.53,43.0,0.2
ORD-01341,2023-04-11,NORTH,Clothing,2,77.48,38.0,0.54
ORD-01342,2023-03-29,,Sports,5,92.68,23.0,0.11
ORD-01343,2024-02-25,NORTH,Books,4,,18.0,0.3
ORD-01344,2023-05-17,East,Books,11,87.13,,0.17
ORD-01345,2024-12-30,NORTH,Clothing,1,56.86,55.0,0.21
ORD-01346,2024-09-17,West,Electronics,10,64.01,39.0,0.17
ORD-01347,2024-05-27,west,Clothing,4,64.14,48.0,0.33
ORD-01348,2024-06-21,,Sports,1,115.97,50.0,0.22
ORD-01349,2024-03-11,NORTH,Books,8,13.72,41.0,0.31
ORD-01350,2023-02-14,NORTH,Books,8,46.8,28.0,0.02
ORD-01351,2023-10-14,WEST,Sports,2,30.82,40.0,0.05
ORD-01352,2023-12-29,NORTH,Clothing,1,197.16,52.0,0.32
ORD-01353,2024-10-31,South,Clothing,2,129.88,44.0,0.18
ORD-01354,2023-06-10,SOUTH,Sports,5,48.16,47.0,0.04
ORD-01355,2023-12-30,west,Home,2,22.81,32.0,0.29
ORD-01356,2023-09-09,SOUTH,Clothing,8,605.190739919881,36.0,0.12
ORD-01357,2023-04-09,south,Clothing,1,115.02,37.0,0.01
ORD-01358,2023-03-17,West,Sports,9,19.06,37.0,0.14
ORD-01359,2023-09-25,north,Electronics,10,64.69,52.0,0.1
ORD-01360,2023-03-02,WEST,Electronics,8,103.86,10.0,0.07
ORD-01361,2023-02-19,NORTH,Books,11,25.92,38.0,0.19
ORD-01362,2023-09-14,south,Electronics,11,64.24,37.0,0.44
ORD-01363,2023-05-28,West,Electronics,1,48.7,22.0,0.12
ORD-01364,2024-02-10,EAST,Sports,4,44.47,46.0,0.17
ORD-01365,2023-01-13,EAST,Home,9,39.4,29.0,0.09
ORD-01366,2023-08-09,NORTH,Books,4,109.11,34.0,0.36
ORD-01367,2023-11-28,SOUTH,Home,9,5061.083063966759,60.0,0.22
ORD-01368,2024-12-05,SOUTH,Electronics,9,53.92,50.0,0.04
ORD-01369,2024-04-08,south,Electronics,11,80.65,45.0,0.21
ORD-01370,2024-10-05,SOUTH,Books,4,65.2,43.0,0.05
ORD-01371,2023-09-08,south,Electronics,4,15.34,36.0,0.05
ORD-01372,2023-11-25,SOUTH,Home,1,52.51,62.0,0.11
ORD-01373,2023-11-04,North,Clothing,4,12.83,48.0,0.21
ORD-01374,2024-10-10,South,Clothing,4,45.96,29.0,0.33
ORD-01375,2024-12-02,North,Sports,5,63.1,21.0,0.15
ORD-01376,2024-12-04,west,Books,5,98.85,45.0,0.31
ORD-01377,2024-07-03,EAST,Books,10,76.17,37.0,0.33
ORD-01378,2024-01-03,,Clothing,9,110.81,21.0,0.15
ORD-01379,2024-01-31,East,Clothing,9,34.99,43.0,0.15
ORD-01380,2024-12-17,WEST,Books,1,135.54,35.0,0.03
ORD-01381,2023-07-27,NORTH,Electronics,6,146.55,,0.17
ORD-01382,2023-09-11,NORTH,Clothing,9,12.25,43.0,0.26
ORD-01383,2024-10-17,north,Books,3,18.15,31.0,0.32
ORD-01384,2023-10-10,North,Books,5,62.13,46.0,0.05
ORD-01385,2023-06-21,west,Electronics,8,43.63,32.0,0.47
ORD-01386,2024-02-14,West,Books,9,48.41,33.0,0.09
ORD-01387,2023-08-26,North,Home,10,75.73,32.0,0.12
ORD-01388,2024-10-13,EAST,Clothing,5,113.49,52.0,0.17
ORD-01389,2024-10-26,north,Books,5,33.66,,0.09
ORD-01390,2023-08-12,EAST,Sports,5,124.95,54.0,0.11
ORD-01391,2024-01-23,west,Home,8,38.9,59.0,0.19
ORD-01392,2024-12-20,,Clothing,5,212.96,29.0,0.17
ORD-01393,2024-06-26,north,Clothing,5,136.13,3.0,0.15
ORD-01394,2023-06-07,EAST,Home,2,41.76,51.0,0.24
ORD-01395,2024-03-07,west,Electronics,6,23.22,34.0,0.11
ORD-01396,2024-03-29,NORTH,Home,3,,28.0,0.19
ORD-01397,2024-04-22,North,Electronics,6,37.19,31.0,0.21
ORD-01398,2023-01-19,north,Electronics,10,91.45,33.0,0.24
ORD-01399,2023-08-07,EAST,Home,9,12.54,54.0,0.06
ORD-01400,2024-09-16,EAST,Books,6,18.34,40.0,0.13
ORD-01401,2023-06-26,WEST,Sports,11,89.86,53.0,0.4
ORD-01402,2023-08-08,West,Electronics,11,36.06,44.0,0.15
ORD-01403,2023-08-24,west,Clothing,5,46.37,34.0,0.28
ORD-01404,2023-05-10,West,Home,9,103.58,33.0,0.2
ORD-01405,2023-04-24,NORTH,Home,4,116.55,45.0,0.09
ORD-01406,2023-09-11,east,Sports,10,132.23,48.0,0.08
ORD-01407,2024-10-01,North,Books,5,98.34,50.0,0.03
ORD-01408,2023-01-02,SOUTH,Home,3,55.6,35.0,0.3
ORD-01409,2023-07-27,WEST,Electronics,2,52.56,40.0,0.37
ORD-01410,2023-02-14,East,Electronics,10,48.52,45.0,0.04
ORD-01411,2024-02-15,West,Electronics,4,25.99,33.0,0.19
ORD-01412,2023-07-03,South,Books,9,32.67,24.0,0.28
ORD-01413,2024-08-01,South,Clothing,1,122.01,28.0,0.08
ORD-01414,2024-03-03,south,Clothing,6,38.71,35.0,0.13
ORD-01415,2024-07-26,NORTH,Books,5,26.12,46.0,0.37
ORD-01416,2024-04-09,North,Sports,5,128.13,53.0,0.08
ORD-01417,2023-11-17,south,Home,2,72.83,22.0,0.08
ORD-01418,2024-09-21,north,Sports,1,165.85,31.0,0.03
ORD-01419,2023-12-15,WEST,Books,4,155.47,34.0,0.15
ORD-01420,2024-11-25,north,Books,6,27.91,48.0,0.08
ORD-01421,2024-12-28,NORTH,Sports,9,59.48,32.0,0.14
ORD-01422,2024-03-06,WEST,Electronics,6,30.89,33.0,0.19
ORD-01423,2024-05-08,North,Books,3,30.69,21.0,0.41
ORD-01424,2023-07-06,West,Sports,3,47.57,44.0,0.22
ORD-01425,2024-08-18,East,Sports,7,93.1,36.0,0.18
ORD-01426,2024-05-05,North,Home,5,93.44,30.0,0.19
ORD-01427,2024-10-21,east,Books,10,86.41,35.0,0.35
ORD-01428,2023-07-15,East,Sports,5,55.49,52.0,0.34
ORD-01429,2024-07-29,west,Sports,7,96.53,26.0,0.39
ORD-01430,2023-12-10,West,Sports,1,25.82,28.0,0.12
ORD-01431,2023-05-16,east,Sports,3,73.57,53.0,0.15
ORD-01432,2023-05-06,EAST,Clothing,10,64.42,39.0,0.11
ORD-01433,2024-02-15,south,Books,4,53.29,46.0,0.13
ORD-01434,2023-08-22,east,Home,5,75.39,43.0,0.13
ORD-01435,2023-03-16,west,Sports,7,11.51,38.0,0.29
ORD-01436,2023-11-09,East,Sports,1,31.34,34.0,0.03
ORD-01437,2024-04-22,east,Sports,6,88.54,48.0,0.18
ORD-01438,2023-08-22,SOUTH,Home,4,63.33,,0.18
ORD-01439,2024-11-29,West,Home,2,19.8,51.0,0.3
ORD-01440,2024-07-23,WEST,Electronics,5,62.39,24.0,0.12
ORD-01441,2024-01-10,North,Books,5,43.94,54.0,0.27
ORD-01442,2024-11-14,North,Home,3,123.86,34.0,0.15
ORD-01443,2023-11-13,South,Home,6,27.3,29.0,0.13
ORD-01444,2023-04-13,South,Books,9,28.06,36.0,0.13
ORD-01445,2023-01-27,East,Sports,3,81.54,,0.08
ORD-01446,2024-11-16,NORTH,Electronics,11,56.98,44.0,0.06
ORD-01447,2024-12-02,SOUTH,Home,7,55.17,35.0,0.3
ORD-01448,2024-06-24,EAST,Books,9,213.69,,0.09
ORD-01449,2023-03-17,East,Sports,1,95.08,40.0,0.05
ORD-01450,2023-08-03,EAST,Books,9,50.56,31.0,0.22
ORD-01451,2023-01-31,EAST,Books,4,17.77,30.0,0.25
ORD-01452,2023-02-07,East,Sports,8,48.63,43.0,0.09
ORD-01453,2023-06-29,west,Sports,9,,37.0,0.19
ORD-01454,2024-02-23,EAST,Books,3,32.85,21.0,0.19
ORD-01455,2023-02-17,South,Clothing,3,33.67,48.0,0.42
ORD-01456,2024-12-20,East,Home,1,117.94,32.0,0.29
ORD-01457,2023-11-29,north,Books,7,21.19,57.0,0.45
ORD-01458,2023-07-12,north,Electronics,9,110.84,21.0,0.13
ORD-01459,2024-01-13,,Books,5,83.89,36.0,0.34
ORD-01460,2024-07-31,,Home,2,83.12,30.0,0.2
ORD-01461,2023-08-17,east,Sports,4,31.87,26.0,0.23
ORD-01462,2023-02-04,NORTH,Clothing,5,101.96,32.0,0.03
ORD-01463,2023-02-07,east,Sports,11,29.14,59.0,0.24
ORD-01464,2024-09-14,NORTH,Home,2,147.94,40.0,0.09
ORD-01465,2023-03-23,East,Home,4,119.63,28.0,0.06
ORD-01466,2024-04-09,West,Books,8,163.32,16.0,0.06
ORD-01467,2023-10-09,East,Home,3,64.64,17.0,0.07
ORD-01468,2024-07-22,East,Sports,10,56.95,32.0,0.27
ORD-01469,2023-02-14,South,Electronics,11,47.73,30.0,0.49
ORD-01470,2024-10-18,SOUTH,Books,5,210.97,35.0,0.22
ORD-01471,2024-05-25,West,Sports,9,92.58,11.0,0.12
ORD-01472,2023-11-25,East,Clothing,9,25.41,37.0,0.14
ORD-01473,2023-06-01,,Clothing,8,137.76,50.0,0.08
ORD-01474,2024-12-15,South,Home,3,55.5,57.0,0.23
ORD-01475,2023-08-09,North,Books,1,6.31,,0.18
ORD-01476,2023-12-25,North,Sports,4,,28.0,0.39
ORD-01477,2023-10-16,North,Books,2,119.58,28.0,0.22
ORD-01478,2023-06-18,south,Books,4,84.07,40.0,0.09
ORD-01479,2023-11-01,West,Home,8,94.73,23.0,0.45
ORD-01480,2023-04-21,South,Books,7,136.95,58.0,0.34
ORD-01481,2023-01-02,NORTH,Clothing,3,15.25,39.0,0.31
ORD-01482,2023-07-31,North,Home,1,37.42,37.0,0.39
ORD-01483,2023-03-23,South,Electronics,3,65.59,57.0,0.07
ORD-01484,2023-10-31,West,Electronics,6,121.76,38.0,0.27
ORD-01485,2024-09-22,south,Sports,9,29.01,43.0,0.41
ORD-01486,2023-04-29,WEST,Sports,5,50.35,29.0,0.16
ORD-01487,2023-01-01,WEST,Home,4,62.88,22.0,0.29
ORD-01488,2023-03-23,NORTH,Electronics,7,,31.0,0.12
ORD-01489,2024-01-07,East,Electronics,1,62.41,64.0,0.32
ORD-01490,2023-07-20,west,Electronics,3,56.76,46.0,0.36
ORD-01491,2023-12-24,south,Books,1,43.18,41.0,0.16
ORD-01492,2023-01-22,NORTH,Clothing,6,101.8,26.0,0.09
ORD-01493,2023-09-01,west,Clothing,5,,49.0,0.06
ORD-01494,2023-10-27,WEST,Sports,7,104.61,22.0,0.28
ORD-01495,2023-11-12,SOUTH,Sports,7,110.33,19.0,0.07
ORD-01496,2024-02-07,EAST,Books,5,157.95,31.0,0.23
ORD-01497,2024-07-24,NORTH,Clothing,10,19.18,61.0,0.1
ORD-01498,2023-12-08,WEST,Home,11,21.02,61.0,0.23
ORD-01499,2024-09-06,SOUTH,Clothing,2,96.49,33.0,0.21
ORD-01500,2024-01-23,north,Sports,11,46.04,30.0,0.17
ORD-01501,2023-07-10,east,Electronics,3,42.03,18.0,0.02
ORD-01502,2023-06-17,west,Books,3,37.63,39.0,0.17
ORD-01503,2023-08-24,WEST,Home,6,106.87,40.0,0.27
ORD-01504,2024-03-12,North,Books,1,202.99,47.0,0.15
ORD-01505,2023-06-27,north,Home,5,109.97,49.0,0.17
ORD-01506,2024-10-30,west,Electronics,3,44.59,,0.06
ORD-01507,2023-12-17,west,Books,6,103.54,45.0,0.25
ORD-01508,2024-09-23,south,Books,9,20.49,30.0,0.19
ORD-01509,2024-05-14,East,Home,11,5.01,44.0,0.04
ORD-01510,2023-09-01,SOUTH,Clothing,3,54.11,32.0,0.17
ORD-01511,2023-06-16,South,Clothing,6,15.26,44.0,0.2
ORD-01512,2024-06-27,North,Home,6,46.1,43.0,0.16
ORD-01513,2023-08-30,North,Clothing,5,70.34,39.0,0.15
ORD-01514,2023-06-30,north,Clothing,7,225.56,48.0,0.22
ORD-01515,2024-11-11,West,Clothing,11,127.74,19.0,0.12
ORD-01516,2023-12-19,NORTH,Electronics,5,15.54,25.0,0.21
ORD-01517,2023-02-05,,Sports,1,16.89,35.0,0.41
ORD-01518,2023-12-28,SOUTH,Clothing,11,36.27,21.0,0.23
ORD-01519,2023-12-03,north,Electronics,11,175.75,33.0,0.12
ORD-01520,2024-09-23,NORTH,Electronics,4,16.19,34.0,0.17
ORD-01521,2024-06-04,East,Sports,6,37.84,54.0,0.17
ORD-01522,2023-05-20,South,Home,10,37.7,40.0,0.23
ORD-01523,2023-04-20,east,Clothing,6,81.45,50.0,0.06
ORD-01524,2024-03-17,WEST,Home,6,105.18,42.0,0.09
ORD-01525,2023-02-04,north,Electronics,11,91.25,32.0,0.17
ORD-01526,2023-08-22,WEST,Clothing,10,74.27,40.0,0.45
ORD-01527,2023-04-12,west,Clothing,6,,47.0,0.15
ORD-01528,2023-01-16,west,Sports,2,66.88,52.0,0.45
ORD-01529,2024-11-02,EAST,Electronics,5,139.33,36.0,0.15
ORD-01530,2023-03-07,EAST,Home,8,167.98,,0.05
ORD-01531,2023-01-07,east,Books,3,80.05,17.0,0.23
ORD-01532,2024-11-12,EAST,Sports,6,15.68,34.0,0.25
ORD-01533,2023-05-18,north,Home,8,80.93,10.0,0.23
ORD-01534,2024-08-19,west,Clothing,1,56.64,60.0,0.14
ORD-01535,2023-01-23,East,Clothing,7,17.92,45.0,0.13
ORD-01536,2023-04-23,West,Clothing,9,27.71,30.0,0.2
ORD-01537,2023-03-22,SOUTH,Books,3,31.86,25.0,0.03
ORD-01538,2024-05-31,North,Clothing,7,96.7,50.0,0.1
ORD-01539,2024-03-29,south,Books,8,163.71,25.0,0.36
ORD-01540,2023-12-14,SOUTH,Books,1,87.55,26.0,0.19
ORD-01541,2023-06-26,south,Sports,8,98.64,29.0,0.21
ORD-01542,2023-03-06,South,Clothing,3,59.37,39.0,0.13
ORD-01543,2024-02-21,NORTH,Sports,5,41.56,45.0,0.03
ORD-01544,2023-06-18,South,Home,8,89.08,52.0,0.1
ORD-01545,2024-03-07,SOUTH,Books,1,74.91,,0.38
ORD-01546,2024-05-17,West,Books,1,34.13,38.0,0.05
ORD-01547,2024-09-12,north,Sports,5,71.68,50.0,0.49
ORD-01548,2023-12-28,south,Home,11,62.02,30.0,0.35
ORD-01549,2023-01-04,north,Books,1,50.08,16.0,0.23
ORD-01550,2023-07-25,south,Clothing,9,40.51,30.0,0.27
ORD-01551,2024-09-15,south,Home,1,80.01,28.0,0.16
ORD-01552,2024-01-25,EAST,Home,6,42.45,30.0,0.38
ORD-01553,2024-03-28,WEST,Books,5,203.15,26.0,0.3
ORD-01554,2023-12-01,north,Books,6,85.68,32.0,0.03
ORD-01555,2023-04-29,EAST,Electronics,1,80.87,45.0,0.13
ORD-01556,2024-10-17,NORTH,Sports,9,55.13,59.0,0.16
ORD-01557,2024-07-19,north,Books,4,47.05,17.0,0.17
ORD-01558,2024-12-28,south,Electronics,9,12.54,23.0,0.35
ORD-01559,2024-09-17,North,Sports,8,35.86,29.0,0.1
ORD-01560,2023-08-01,east,Books,7,15.37,47.0,0.08
ORD-01561,2023-07-05,East,Electronics,4,15.18,36.0,0.4
ORD-01562,2023-07-01,East,Home,8,24.49,29.0,0.08
ORD-01563,2024-11-02,SOUTH,Sports,11,130.49,47.0,0.14
ORD-01564,2024-02-12,East,Clothing,11,130.1,49.0,0.08
ORD-01565,2023-11-29,south,Sports,11,36.5,38.0,0.26
ORD-01566,2024-12-08,NORTH,Home,3,19.39,28.0,0.22
ORD-01567,2024-03-17,north,Clothing,7,45.56,41.0,0.12
ORD-01568,2024-10-26,EAST,Clothing,5,96.09,35.0,0.15
ORD-01569,2024-12-20,WEST,Home,11,114.37,35.0,0.17
ORD-01570,2023-02-28,north,Books,11,71.0,32.0,0.17
ORD-01571,2023-09-22,EAST,Sports,10,79.36,49.0,0.29
ORD-01572,2024-06-20,WEST,Electronics,2,74.43,41.0,0.08
ORD-01573,2024-08-17,west,Sports,4,16.37,50.0,0.24
ORD-01574,2023-04-19,SOUTH,Home,8,21.04,54.0,0.01
ORD-01575,2023-08-21,East,Electronics,9,167.81,44.0,0.27
ORD-01576,2024-02-05,East,Sports,4,70.78,32.0,0.16
ORD-01577,2024-08-07,west,Clothing,2,9.77,50.0,0.04
ORD-01578,2023-03-24,north,Books,2,82.46,44.0,0.14
ORD-01579,2024-03-15,west,Books,8,30.7,69.0,0.14
ORD-01580,2023-08-05,NORTH,Electronics,5,120.11,42.0,0.2
ORD-01581,2023-06-08,west,Clothing,6,112.26,46.0,0.01
ORD-01582,2024-01-12,NORTH,Books,9,92.74,41.0,0.39
ORD-01583,2023-10-30,NORTH,Clothing,1,70.25,37.0,0.1
ORD-01584,2024-04-09,North,Electronics,9,138.28,35.0,0.05
ORD-01585,2023-08-21,south,Electronics,4,146.96,42.0,0.13
ORD-01586,2024-08-24,,Sports,11,31.32,44.0,0.14
ORD-01587,2023-02-27,North,Electronics,11,92.1,52.0,0.09
ORD-01588,2024-09-22,south,Electronics,6,40.84,42.0,0.1
ORD-01589,2023-01-22,south,Home,4,27.89,32.0,0.03
ORD-01590,2024-06-21,West,Electronics,3,146.88,34.0,0.25
ORD-01591,2023-09-11,West,Books,2,101.58,22.0,0.04
ORD-01592,2023-10-08,east,Home,11,74.11,,0.12
ORD-01593,2023-01-14,North,Books,3,33.69,32.0,0.33
ORD-01594,2024-05-28,North,Home,5,149.53,50.0,0.08
ORD-01595,2023-05-01,west,Books,6,30.36,41.0,0.21
ORD-01596,2024-04-26,NORTH,Books,8,25.2,42.0,0.12
ORD-01597,2024-06-14,south,Home,10,,37.0,0.24
ORD-01598,2024-09-09,WEST,Electronics,7,96.07,29.0,0.26
ORD-01599,2024-06-01,West,Clothing,9,48.8,26.0,0.25
ORD-01600,2023-08-09,SOUTH,Electronics,7,454.1,59.0,0.35
ORD-01601,2024-06-23,east,Electronics,5,69.5,39.0,0.09
