order_id,order_date,region,category,units,unit_price,customer_age,discount,revenue,month
ORD-00963,2023-06-09,North,Books,7,81.69,26.0,0.01,566.11,2023-06
ORD-00964,2024-11-24,East,Electronics,10,67.23,38.0,0.27,490.78,2024-11
ORD-00965,2024-03-06,North,Sports,9,76.56,42.0,0.09,627.03,2024-03
ORD-00966,2024-03-15,East,Sports,8,43.95,34.0,0.33,235.57,2024-03
ORD-00967,2023-08-20,West,Home,3,71.1,31.0,0.46,115.18,2023-08
ORD-00968,2024-11-03,South,Home,5,59.48,45.0,0.33,199.26,2024-11
ORD-00969,2023-01-27,South,Books,10,188.06624999999997,44.0,0.11,1673.79,2023-01
ORD-00970,2023-08-07,South,Electronics,7,77.82,34.0,0.32,370.42,2023-08
ORD-00971,2023-11-02,West,Books,4,10.92,18.0,0.13,38.0,2023-11
ORD-00972,2023-12-15,East,Clothing,4,48.91,43.0,0.06,183.9,2023-12
ORD-00973,2023-12-13,North,Books,9,55.1,29.0,0.33,332.25,2023-12
ORD-00974,2023-04-19,North,Clothing,2,114.7,41.0,0.33,153.7,2023-04
ORD-00975,2023-06-14,North,Books,2,84.29,40.0,0.11,150.04,2023-06
ORD-00976,2023-03-11,South,Books,9,81.58,15.0,0.18,602.06,2023-03
ORD-00977,2024-02-23,West,Clothing,4,147.21,39.0,0.14,506.4,2024-02
ORD-00978,2023-09-14,East,Books,9,179.04,44.0,0.35,1047.38,2023-09
ORD-00979,2024-02-18,North,Home,6,103.63,46.0,0.11,553.38,2024-02
ORD-00980,2024-03-07,West,Clothing,11,51.57,39.0,0.36,363.05,2024-03
ORD-00981,2024-05-28,South,Home,6,52.66,14.0,0.34,208.53,2024-05
ORD-00982,2024-02-04,West,Sports,10,1.87,53.0,0.21,14.77,2024-02
ORD-00983,2024-04-18,North,Electronics,10,135.87,43.0,0.26,1005.44,2024-04
ORD-00984,2024-03-05,East,Sports,3,52.55,24.0,0.04,151.34,2024-03
ORD-00985,2024-04-21,West,Sports,11,64.23,29.0,0.14,607.62,2024-04
ORD-00986,2024-03-26,North,Home,9,48.18,41.0,0.25,325.22,2024-03
ORD-00987,2023-08-20,East,Books,2,29.9,46.0,0.34,39.47,2023-08
ORD-00988,2023-06-30,West,Clothing,1,188.06624999999997,32.0,0.38,116.6,2023-06
ORD-00989,2024-07-29,North,Electronics,3,64.52,48.0,0.04,185.82,2024-07
ORD-00990,2023-09-08,North,Home,1,159.99,16.0,0.14,137.59,2023-09
ORD-00991,2024-02-06,East,Sports,4,53.05,25.0,0.06,199.47,2024-02
ORD-00992,2023-05-24,South,Clothing,11,42.41,37.0,0.04,447.85,2023-05
ORD-00993,2023-11-12,North,Books,6,98.2,27.0,0.18,483.14,2023-11
ORD-00994,2024-01-23,South,Books,1,125.79,56.0,0.1,113.21,2024-01
ORD-00995,2024-04-02,West,Books,6,130.77,63.0,0.2,627.7,2024-04
ORD-00996,2024-01-20,North,Clothing,3,59.17,41.0,0.14,152.66,2024-01
ORD-00997,2023-09-21,South,Clothing,10,104.65,30.0,0.25,784.88,2023-09
ORD-00998,2024-12-04,West,Home,1,45.8,35.0,0.3,32.06,2024-12
ORD-00999,2024-01-10,South,Sports,9,70.5,44.0,0.16,532.98,2024-01
ORD-01000,2024-08-13,West,Sports,5,55.33,19.0,0.09,251.75,2024-08
ORD-01001,2024-06-22,South,Home,1,49.68,31.0,0.22,38.75,2024-06
ORD-01002,2024-02-13,West,Sports,8,72.44,55.0,0.04,556.34,2024-02
ORD-01003,2024-10-09,East,Home,6,29.29,25.0,0.08,161.68,2024-10
ORD-01004,2023-04-04,North,Clothing,9,119.52,29.0,0.14,925.08,2023-04
ORD-01005,2024-11-04,West,Electronics,7,49.83,38.0,0.04,334.86,2024-11
ORD-01006,2024-09-13,South,Books,9,116.06,41.0,0.04,1002.76,2024-09
ORD-01007,2024-01-04,North,Books,6,34.22,30.0,0.21,162.2,2024-01
ORD-01008,2024-06-20,North,Sports,1,49.7,39.0,0.29,35.29,2024-06
ORD-01009,2024-01-16,East,Books,2,29.21,45.0,0.22,45.57,2024-01
ORD-01010,2023-07-16,North,Electronics,6,28.36,62.0,0.05,161.65,2023-07
ORD-01011,2024-08-07,North,Home,5,37.7,36.0,0.1,169.65,2024-08
ORD-01012,2023-06-29,North,Books,9,34.62,38.0,0.27,227.45,2023-06
ORD-01013,2023-08-18,South,Home,5,29.4,56.0,0.2,117.6,2023-08
ORD-01014,2024-01-15,South,Home,10,67.36,31.0,0.36,431.1,2024-01
ORD-01015,2024-09-04,South,Sports,3,97.0,22.0,0.6,116.4,2024-09
ORD-01016,2023-10-08,North,Books,5,100.19,41.0,0.15,425.81,2023-10
ORD-01017,2023-12-28,North,Books,9,16.33,51.0,0.12,129.33,2023-12
ORD-01018,2023-01-31,East,Home,2,55.09,42.0,0.2,88.14,2023-01
ORD-01019,2023-03-26,South,Clothing,4,51.39,37.0,0.05,195.28,2023-03
ORD-01020,2023-02-10,East,Home,9,148.8,21.0,0.33,897.26,2023-02
ORD-01021,2023-02-22,North,Sports,7,56.55,37.0,0.09,360.22,2023-02
ORD-01022,2024-09-26,North,Books,9,63.68,53.0,0.1,515.81,2024-09
ORD-01023,2024-09-07,North,Books,6,21.78,23.0,0.23,100.62,2024-09
ORD-01024,2024-08-23,South,Electronics,10,36.97,35.0,0.12,325.34,2024-08
ORD-01025,2023-02-10,South,Sports,10,20.68,33.0,0.15,175.78,2023-02
ORD-01026,2023-02-26,West,Clothing,11,70.24,30.0,0.11,687.65,2023-02
ORD-01027,2023-07-25,South,Sports,2,151.66,41.0,0.03,294.22,2023-07
ORD-01028,2024-02-18,South,Home,7,37.93,43.0,0.18,217.72,2024-02
ORD-01029,2023-09-02,East,Sports,2,56.86,43.0,0.04,109.17,2023-09
ORD-01030,2023-12-23,North,Sports,3,34.79,26.0,0.37,65.75,2023-12
ORD-01031,2023-05-07,South,Books,4,43.24,18.0,0.42,100.32,2023-05
ORD-01032,2024-06-18,South,Sports,8,71.2,41.0,0.14,489.86,2024-06
ORD-01033,2023-08-18,South,Books,5,188.06624999999997,32.0,0.32,639.43,2023-08
ORD-01034,2023-02-18,North,Sports,10,147.16,60.0,0.08,1353.87,2023-02
ORD-01035,2024-06-26,West,Electronics,4,173.52,61.0,0.14,596.91,2024-06
ORD-01036,2024-10-21,West,Electronics,7,116.7,62.0,0.18,669.86,2024-10
ORD-01037,2023-01-11,North,Home,9,56.35,27.0,0.07,471.65,2023-01
ORD-01038,2023-11-16,East,Sports,11,51.19,45.0,0.02,551.83,2023-11
ORD-01039,2024-08-27,West,Books,3,38.1,48.0,0.23,88.01,2024-08
ORD-01040,2024-05-31,North,Home,9,6.61,47.0,0.18,48.78,2024-05
ORD-01041,2024-09-18,West,Home,1,55.74,34.0,0.24,42.36,2024-09
ORD-01042,2023-10-31,East,Books,6,152.96,53.0,0.25,688.32,2023-10
ORD-01043,2023-09-30,West,Sports,5,151.92,38.0,0.17,630.47,2023-09
ORD-01044,2024-06-02,West,Sports,11,188.06624999999997,40.0,0.52,992.99,2024-06
ORD-01045,2023-04-23,North,Electronics,9,74.68,20.0,0.05,638.51,2023-04
ORD-01046,2023-06-25,South,Home,11,188.06624999999997,46.0,0.3,1448.11,2023-06
ORD-01047,2024-03-15,South,Clothing,10,93.02,35.0,0.21,734.86,2024-03
ORD-01048,2024-05-03,North,Books,5,188.06624999999997,44.0,0.17,780.47,2024-05
ORD-01049,2023-03-29,South,Home,9,165.14,41.0,0.25,1114.69,2023-03
ORD-01050,2024-01-07,West,Sports,1,47.19,40.0,0.13,41.06,2024-01
ORD-01051,2023-09-24,North,Home,7,27.82,37.0,0.34,128.53,2023-09
ORD-01052,2024-01-02,South,Books,1,27.21,47.0,0.53,12.79,2024-01
ORD-01053,2024-12-01,West,Electronics,8,39.9,36.0,0.18,261.74,2024-12
ORD-01054,2023-02-26,North,Sports,11,44.37,21.0,0.15,414.86,2023-02
ORD-01055,2024-12-28,South,Electronics,8,53.51,45.0,0.07,398.11,2024-12
ORD-01056,2023-11-25,West,Clothing,10,100.85,28.0,0.25,756.38,2023-11
ORD-01057,2024-07-18,South,Sports,3,52.25,22.0,0.08,144.21,2024-07
ORD-01058,2023-11-07,North,Sports,11,68.42,26.0,0.1,677.36,2023-11
ORD-01059,2023-08-16,North,Home,7,19.48,41.0,0.2,109.09,2023-08
ORD-01060,2024-07-17,West,Home,8,38.13,37.0,0.2,244.03,2024-07
ORD-01061,2024-05-17,North,Electronics,9,36.85,37.0,0.1,298.48,2024-05
ORD-01062,2023-04-16,South,Sports,8,66.39500000000001,33.0,0.52,254.96,2023-04
ORD-01063,2024-05-30,North,Electronics,4,51.34,52.0,0.18,168.4,2024-05
ORD-01064,2024-07-04,South,Electronics,7,19.6,33.0,0.2,109.76,2024-07
ORD-01065,2023-10-11,West,Home,8,48.85,36.0,0.13,340.0,2023-10
ORD-01066,2024-11-07,South,Electronics,10,71.94,51.0,0.09,654.65,2024-11
ORD-01067,2024-04-13,West,Electronics,6,154.54,48.0,0.19,751.06,2024-04
ORD-01068,2023-09-01,North,Books,6,35.48,50.0,0.22,166.05,2023-09
ORD-01069,2023-01-08,South,Books,6,70.63,37.0,0.15,360.21,2023-01
ORD-01070,2024-05-08,West,Clothing,2,41.93,59.0,0.32,57.02,2024-05
ORD-01071,2023-06-02,South,Books,1,18.69,46.0,0.13,16.26,2023-06
ORD-01072,2024-07-07,North,Books,1,155.62,68.0,0.16,130.72,2024-07
ORD-01073,2024-01-19,North,Clothing,8,74.09,29.0,0.09,539.38,2024-01
ORD-01074,2023-12-08,South,Books,5,90.04,17.0,0.15,382.67,2023-12
ORD-01075,2023-04-30,North,Home,10,171.02,38.0,0.39,1043.22,2023-04
ORD-01076,2024-06-04,West,Sports,8,48.68,35.0,0.07,362.18,2024-06
ORD-01077,2023-05-02,North,Electronics,2,24.8,46.0,0.03,48.11,2023-05
ORD-01078,2023-11-02,South,Clothing,2,35.1,51.0,0.33,47.03,2023-11
ORD-01079,2024-09-03,North,Clothing,5,22.99,37.0,0.01,113.8,2024-09
ORD-01080,2024-11-03,South,Clothing,11,130.17,35.0,0.59,587.07,2024-11
ORD-01081,2024-12-24,North,Sports,1,188.06624999999997,44.0,0.25,141.05,2024-12
ORD-01082,2024-12-01,East,Books,3,71.43,35.0,0.06,201.43,2024-12
ORD-01083,2024-02-11,North,Home,1,102.63,34.0,0.2,82.1,2024-02
ORD-01084,2023-05-27,East,Home,5,119.74,50.0,0.34,395.14,2023-05
ORD-01085,2024-09-05,North,Sports,11,177.89,53.0,0.08,1800.25,2024-09
ORD-01086,2024-08-08,South,Home,8,66.39500000000001,51.0,0.42,308.07,2024-08
ORD-01087,2024-12-24,South,Clothing,6,13.42,36.0,0.22,62.81,2024-12
ORD-01088,2024-04-20,East,Electronics,2,42.79,37.0,0.13,74.45,2024-04
ORD-01089,2023-04-14,South,Clothing,4,66.19,36.0,0.21,209.16,2023-04
ORD-01090,2024-01-03,South,Books,6,39.09,29.0,0.2,187.63,2024-01
ORD-01091,2023-11-24,West,Home,4,54.45,36.0,0.05,206.91,2023-11
ORD-01092,2024-09-08,East,Home,8,188.06624999999997,30.0,0.06,1414.26,2024-09
ORD-01093,2023-10-14,North,Home,11,84.87,38.0,0.12,821.54,2023-10
ORD-01094,2023-08-29,West,Sports,3,117.35,26.0,0.05,334.45,2023-08
ORD-01095,2023-02-28,South,Sports,3,67.18,23.0,0.16,169.29,2023-02
ORD-01096,2024-09-02,North,Electronics,2,7.37,53.0,0.17,12.23,2024-09
ORD-01097,2024-07-06,South,Electronics,8,51.34,26.0,0.11,365.54,2024-07
ORD-01098,2023-01-31,North,Clothing,6,81.02,38.0,0.19,393.76,2023-01
ORD-01099,2023-11-14,North,Sports,4,122.53,49.0,0.33,328.38,2023-11
ORD-01100,2023-12-17,East,Home,3,111.85,49.0,0.23,258.37,2023-12
ORD-01101,2023-12-10,North,Sports,1,61.22,48.0,0.24,46.53,2023-12
ORD-01102,2024-11-02,West,Books,6,40.79,37.0,0.47,129.71,2024-11
ORD-01103,2023-04-21,West,Home,8,63.16,47.0,0.36,323.38,2023-04
ORD-01104,2023-08-12,East,Clothing,3,15.38,54.0,0.3,32.3,2023-08
ORD-01105,2023-05-13,East,Clothing,1,43.72,43.0,0.17,36.29,2023-05
ORD-01106,2023-06-28,East,Electronics,6,136.55,16.0,0.5,409.65,2023-06
ORD-01107,2024-10-25,West,Home,8,63.03,32.0,0.16,423.56,2024-10
ORD-01108,2024-11-18,South,Clothing,4,83.25,46.0,0.17,276.39,2024-11
ORD-01109,2023-02-02,North,Clothing,3,22.19,30.0,0.02,65.24,2023-02
ORD-01110,2024-04-07,South,Electronics,2,122.02,57.0,0.24,185.47,2024-04
ORD-01111,2023-06-20,South,Books,9,59.12,37.0,0.09,484.19,2023-06
ORD-01112,2023-05-21,North,Sports,10,81.45,39.0,0.42,472.41,2023-05
ORD-01113,2023-08-02,East,Home,9,93.07,51.0,0.18,686.86,2023-08
ORD-01114,2023-05-23,North,Home,6,119.27,36.0,0.06,672.68,2023-05
ORD-01115,2023-12-25,West,Sports,8,73.57,40.0,0.14,506.16,2023-12
ORD-01116,2024-12-28,North,Home,5,60.06,49.0,0.43,171.17,2024-12
ORD-01117,2024-03-04,North,Books,1,26.42,20.0,0.29,18.76,2024-03
ORD-01118,2024-06-12,North,Home,5,20.51,35.0,0.62,38.97,2024-06
ORD-01119,2023-12-27,North,Home,8,72.61,48.0,0.64,209.12,2023-12
ORD-01120,2023-01-11,North,Home,8,81.79,39.0,0.12,575.8,2023-01
ORD-01121,2023-03-03,North,Books,11,90.58,56.0,0.26,737.32,2023-03
ORD-01122,2023-07-16,North,Books,11,35.64,19.0,0.06,368.52,2023-07
ORD-01123,2023-06-28,North,Home,3,44.01,18.0,0.01,130.71,2023-06
ORD-01124,2024-09-06,South,Electronics,1,71.76,47.0,0.21,56.69,2024-09
ORD-01125,2024-09-08,South,Sports,4,48.04,48.0,0.12,169.1,2024-09
ORD-01126,2024-09-16,South,Sports,10,188.06624999999997,36.0,0.07,1749.02,2024-09
ORD-01127,2024-04-11,South,Electronics,9,43.34,43.0,0.11,347.15,2024-04
ORD-01128,2024-02-11,North,Clothing,2,85.42,47.0,0.11,152.05,2024-02
ORD-01129,2024-04-19,North,Sports,2,109.76,28.0,0.2,175.62,2024-04
ORD-01130,2023-10-25,North,Clothing,7,113.97,30.0,0.24,606.32,2023-10
ORD-01131,2024-05-04,West,Sports,8,47.45,40.0,0.2,303.68,2024-05
ORD-01132,2024-08-03,West,Books,11,93.36,49.0,0.29,729.14,2024-08
ORD-01133,2024-07-11,West,Sports,9,86.16,24.0,0.29,550.56,2024-07
ORD-01134,2024-03-24,South,Electronics,3,95.91,36.0,0.13,250.33,2024-03
ORD-01135,2023-02-12,South,Home,1,71.13,35.0,0.09,64.73,2023-02
ORD-01136,2024-06-13,South,Home,7,110.25,43.0,0.09,702.29,2024-06
ORD-01137,2023-09-25,West,Sports,7,76.75,38.0,0.07,499.64,2023-09
ORD-01138,2024-06-27,West,Clothing,11,23.92,31.0,0.05,249.96,2024-06
ORD-01139,2024-01-30,West,Clothing,7,75.26,53.0,0.07,489.94,2024-01
ORD-01140,2024-10-06,West,Electronics,6,81.08,32.0,0.06,457.29,2024-10
ORD-01141,2023-09-05,South,Books,4,105.5,34.0,0.34,278.52,2023-09
ORD-01142,2024-11-11,West,Sports,1,72.66,19.0,0.18,59.58,2024-11
ORD-01143,2024-09-09,North,Electronics,10,180.48,29.0,0.19,1461.89,2024-09
ORD-01144,2023-08-31,South,Clothing,10,61.49,44.0,0.08,565.71,2023-08
ORD-01145,2023-12-19,West,Clothing,2,45.73,42.0,0.07,85.06,2023-12
ORD-01146,2024-01-24,North,Sports,8,147.43,45.0,0.04,1132.26,2024-01
ORD-01147,2024-07-15,West,Home,5,60.37,45.0,0.13,262.61,2024-07
ORD-01148,2024-05-18,West,Clothing,5,68.31,63.0,0.19,276.66,2024-05
ORD-01149,2024-09-14,North,Clothing,10,81.1,29.0,0.32,551.48,2024-09
ORD-01150,2023-09-28,East,Home,10,76.79,19.0,0.07,714.15,2023-09
ORD-01151,2024-01-05,North,Clothing,3,95.43,25.0,0.13,249.07,2024-01
ORD-01152,2023-11-11,West,Electronics,4,101.67,37.0,0.12,357.88,2023-11
ORD-01153,2024-10-26,West,Sports,10,42.85,26.0,0.25,321.38,2024-10
ORD-01154,2023-08-11,East,Home,11,28.22,39.0,0.3,217.29,2023-08
ORD-01155,2024-03-05,West,Clothing,1,30.91,53.0,0.46,16.69,2024-03
ORD-01156,2023-03-29,North,Books,10,188.06624999999997,56.0,0.14,1617.37,2023-03
ORD-01157,2024-09-13,North,Books,6,57.04,44.0,0.06,321.71,2024-09
ORD-01158,2023-10-08,South,Electronics,7,109.16,64.0,0.18,626.58,2023-10
ORD-01159,2023-09-06,North,Electronics,1,103.4,34.0,0.24,78.58,2023-09
ORD-01160,2024-03-02,South,Electronics,8,68.3,18.0,0.52,262.27,2024-03
ORD-01161,2023-12-31,North,Books,8,35.25,51.0,0.13,245.34,2023-12
ORD-01162,2024-09-11,South,Books,8,104.96,16.0,0.48,436.63,2024-09
ORD-01163,2024-01-24,South,Books,9,66.77,37.0,0.12,528.82,2024-01
ORD-01164,2024-01-13,West,Books,11,26.82,44.0,0.21,233.07,2024-01
ORD-01165,2023-03-18,North,Home,10,48.32,37.0,0.29,343.07,2023-03
ORD-01166,2023-01-17,West,Home,9,19.12,36.0,0.14,147.99,2023-01
ORD-01167,2023-10-19,South,Books,11,49.94,24.0,0.03,532.86,2023-10
ORD-01168,2024-12-30,South,Clothing,8,70.65,38.0,0.07,525.64,2024-12
ORD-01169,2024-11-01,South,Sports,8,62.15,50.0,0.03,482.28,2024-11
ORD-01170,2024-04-04,South,Sports,6,57.25,38.0,0.06,322.89,2024-04
ORD-01171,2024-04-06,North,Sports,9,70.17,28.0,0.04,606.27,2024-04
ORD-01172,2023-10-14,South,Sports,1,91.85,23.0,0.24,69.81,2023-10
ORD-01173,2023-05-10,North,Clothing,6,114.56,28.0,0.31,474.28,2023-05
ORD-01174,2023-01-07,South,Electronics,5,124.12,43.0,0.05,589.57,2023-01
ORD-01175,2023-09-05,East,Home,11,39.43,42.0,0.26,320.96,2023-09
ORD-01176,2023-08-20,North,Books,1,131.6,28.0,0.08,121.07,2023-08
ORD-01177,2023-05-21,West,Books,8,66.84,37.0,0.08,491.94,2023-05
ORD-01178,2023-07-09,North,Clothing,3,53.03,43.0,0.28,114.54,2023-07
ORD-01179,2023-01-19,West,Clothing,10,31.64,27.0,0.42,183.51,2023-01
ORD-01180,2024-03-20,West,Home,10,6.74,46.0,0.08,62.01,2024-03
ORD-01181,2024-11-08,West,Sports,3,87.86,29.0,0.17,218.77,2024-11
ORD-01182,2024-05-19,West,Electronics,10,85.74,26.0,0.05,814.53,2024-05
ORD-01183,2023-11-24,North,Clothing,6,45.28,40.0,0.26,201.04,2023-11
ORD-01184,2023-11-04,South,Clothing,11,46.23,66.0,0.08,467.85,2023-11
ORD-01185,2023-08-13,North,Sports,9,60.63,47.0,0.18,447.45,2023-08
ORD-01186,2023-04-15,West,Home,1,66.39500000000001,40.0,0.25,49.8,2023-04
ORD-01187,2024-03-13,East,Electronics,3,38.13,42.0,0.06,107.53,2024-03
ORD-01188,2024-02-19,North,Clothing,5,29.01,17.0,0.2,116.04,2024-02
ORD-01189,2023-01-06,West,Electronics,3,132.49,25.0,0.34,262.33,2023-01
ORD-01190,2023-10-31,North,Home,2,48.15,37.0,0.08,88.6,2023-10
ORD-01191,2023-07-23,East,Sports,11,85.43,37.0,0.14,808.17,2023-07
ORD-01192,2023-05-05,North,Home,10,96.17,56.0,0.04,923.23,2023-05
ORD-01193,2024-05-28,North,Sports,5,88.13,43.0,0.13,383.37,2024-05
ORD-01194,2024-01-20,East,Books,3,99.43,40.0,0.19,241.61,2024-01
ORD-01195,2024-04-08,West,Sports,2,87.51,19.0,0.14,150.52,2024-04
ORD-01196,2024-06-05,North,Clothing,11,42.28,35.0,0.2,372.06,2024-06
ORD-01197,2024-12-18,South,Sports,4,54.45,60.0,0.23,167.71,2024-12
ORD-01198,2024-08-09,North,Clothing,1,130.34,40.0,0.13,113.4,2024-08
ORD-01199,2024-03-29,East,Home,5,47.18,31.0,0.25,176.92,2024-03
ORD-01200,2024-10-04,North,Books,5,66.91,17.0,0.18,274.33,2024-10
ORD-01201,2023-12-16,West,Clothing,7,92.1,55.0,0.22,502.87,2023-12
ORD-01202,2024-12-20,West,Clothing,4,159.47,37.0,0.09,580.47,2024-12
ORD-01203,2024-07-10,North,Electronics,11,123.35,17.0,0.26,1004.07,2024-07
ORD-01204,2024-04-20,South,Electronics,8,34.2,27.0,0.32,186.05,2024-04
ORD-01205,2024-10-22,East,Home,11,83.72,23.0,0.11,819.62,2024-10
ORD-01206,2024-01-12,East,Sports,5,188.06624999999997,36.0,0.03,912.12,2024-01
ORD-01207,2024-06-10,North,Clothing,8,54.77,40.0,0.1,394.34,2024-06
ORD-01208,2023-07-28,North,Home,5,68.2,32.0,0.14,293.26,2023-07
ORD-01209,2024-12-05,North,Sports,8,41.98,47.0,0.2,268.67,2024-12
ORD-01210,2024-03-31,West,Books,9,59.9,39.0,0.11,479.8,2024-03
ORD-01211,2024-07-25,South,Electronics,4,47.48,51.0,0.39,115.85,2024-07
ORD-01212,2023-12-03,West,Home,11,71.58,34.0,0.41,464.55,2023-12
ORD-01213,2024-09-25,North,Electronics,10,53.41,75.0,0.26,395.23,2024-09
ORD-01214,2023-02-24,West,Clothing,10,166.75,31.0,0.3,1167.25,2023-02
ORD-01215,2023-03-25,North,Clothing,3,73.12,27.0,0.21,173.29,2023-03
ORD-01216,2024-01-06,North,Books,8,64.31,26.0,0.13,447.6,2024-01
ORD-01217,2024-06-19,West,Electronics,2,57.79,35.0,0.12,101.71,2024-06
ORD-01218,2024-08-14,West,Clothing,2,53.5,17.0,0.17,88.81,2024-08
ORD-01219,2023-11-18,South,Clothing,11,26.83,42.0,0.1,265.62,2023-11
ORD-01220,2024-04-19,South,Clothing,2,109.0,15.0,0.24,165.68,2024-04
ORD-01221,2024-02-09,South,Books,10,147.56,40.0,0.2,1180.48,2024-02
ORD-01222,2024-12-03,South,Clothing,5,46.98,22.0,0.08,216.11,2024-12
ORD-01223,2024-04-23,North,Clothing,4,129.93,33.0,0.06,488.54,2024-04
ORD-01224,2023-11-01,West,Home,1,188.06624999999997,45.0,0.2,150.45,2023-11
ORD-01225,2024-12-09,North,Books,8,188.06624999999997,66.0,0.09,1369.12,2024-12
ORD-01226,2023-03-20,East,Electronics,8,143.65,25.0,0.07,1068.76,2023-03
ORD-01227,2024-12-20,North,Sports,6,29.48,36.0,0.19,143.27,2024-12
ORD-01228,2023-04-23,North,Sports,9,29.22,29.0,0.12,231.42,2023-04
ORD-01229,2023-07-30,East,Books,4,99.13,28.0,0.28,285.49,2023-07
ORD-01230,2024-08-23,South,Home,7,67.34,29.0,0.06,443.1,2024-08
ORD-01231,2024-06-20,East,Books,4,12.64,48.0,0.16,42.47,2024-06
ORD-01232,2024-12-10,North,Home,7,50.77,32.0,0.1,319.85,2024-12
ORD-01233,2024-07-02,West,Clothing,2,96.44,65.0,0.07,179.38,2024-07
ORD-01234,2024-04-10,East,Clothing,6,60.48,43.0,0.11,322.96,2024-04
ORD-01235,2023-09-11,West,Electronics,7,67.56,26.0,0.08,435.09,2023-09
ORD-01236,2023-01-04,North,Sports,7,29.19,34.0,0.1,183.9,2023-01
ORD-01237,2023-04-01,South,Clothing,5,50.33,28.0,0.46,135.89,2023-04
ORD-01238,2023-08-06,South,Clothing,8,99.39,48.0,0.06,747.41,2023-08
ORD-01239,2023-01-30,South,Sports,6,66.39500000000001,18.0,0.18,326.66,2023-01
ORD-01240,2024-01-07,North,Home,4,136.24,22.0,0.27,397.82,2024-01
ORD-01241,2024-07-22,North,Books,3,68.56,31.0,0.25,154.26,2024-07
ORD-01242,2024-12-05,South,Clothing,8,87.66,46.0,0.05,666.22,2024-12
ORD-01243,2023-12-24,North,Clothing,11,98.01,53.0,0.16,905.61,2023-12
ORD-01244,2024-10-01,South,Books,9,95.61,55.0,0.05,817.47,2024-10
ORD-01245,2024-12-21,North,Home,8,33.48,37.0,0.58,112.49,2024-12
ORD-01246,2024-09-20,North,Electronics,11,37.93,37.0,0.28,300.41,2024-09
ORD-01247,2023-12-06,East,Sports,10,12.42,48.0,0.13,108.05,2023-12
ORD-01248,2023-08-26,South,Home,6,54.32,24.0,0.19,264.0,2023-08
ORD-01249,2024-12-15,South,Books,2,35.89,16.0,0.05,68.19,2024-12
ORD-01250,2023-06-26,South,Clothing,7,47.66,43.0,0.34,220.19,2023-06
ORD-01251,2023-10-28,West,Home,7,58.12,26.0,0.12,358.02,2023-10
ORD-01252,2023-02-24,South,Books,4,74.39,37.0,0.13,258.88,2023-02
ORD-01253,2024-08-03,East,Sports,10,61.08,39.0,0.07,568.04,2024-08
ORD-01254,2024-04-20,West,Clothing,10,60.34,41.0,0.48,313.77,2024-04
ORD-01255,2023-03-04,South,Books,4,83.37,49.0,0.25,250.11,2023-03
ORD-01256,2023-06-12,West,Sports,6,65.65,48.0,0.29,279.67,2023-06
ORD-01257,2024-02-11,West,Books,3,113.88,40.0,0.12,300.64,2024-02
ORD-01258,2024-01-31,North,Electronics,2,65.79,33.0,0.16,110.53,2024-01
ORD-01259,2024-08-09,South,Electronics,3,160.05,39.0,0.25,360.11,2024-08
ORD-01260,2023-07-14,North,Clothing,5,32.5,31.0,0.29,115.38,2023-07
ORD-01261,2024-11-06,West,Electronics,4,53.67,36.0,0.12,188.92,2024-11
ORD-01262,2023-11-21,South,Books,2,42.52,69.0,0.27,62.08,2023-11
ORD-01263,2024-08-24,North,Sports,5,76.23,40.0,0.21,301.11,2024-08
ORD-01264,2023-06-24,East,Home,7,32.48,43.0,0.14,195.53,2023-06
ORD-01265,2023-01-28,North,Home,4,22.36,30.0,0.46,48.3,2023-01
ORD-01266,2023-02-10,West,Books,6,37.12,50.0,0.06,209.36,2023-02
ORD-01267,2023-09-30,South,Home,3,23.64,47.0,0.08,65.25,2023-09
ORD-01268,2024-11-27,East,Home,8,58.63,47.0,0.22,365.85,2024-11
ORD-01269,2023-02-05,West,Home,8,74.26,41.0,0.17,493.09,2023-02
ORD-01270,2023-09-27,East,Clothing,11,19.77,50.0,0.34,143.53,2023-09
ORD-01271,2023-03-21,East,Electronics,1,51.46,53.0,0.32,34.99,2023-03
ORD-01272,2024-11-11,West,Home,10,123.15,41.0,0.16,1034.46,2024-11
ORD-01273,2024-05-08,West,Sports,4,144.79,37.0,0.22,451.74,2024-05
ORD-01274,2024-07-11,West,Electronics,1,104.23,49.0,0.15,88.6,2024-07
ORD-01275,2024-06-05,North,Clothing,8,8.37,27.0,0.08,61.6,2024-06
ORD-01276,2024-04-25,East,Clothing,2,70.04,29.0,0.11,124.67,2024-04
ORD-01277,2024-07-19,North,Sports,2,131.82,37.0,0.21,208.28,2024-07
ORD-01278,2023-01-06,West,Home,11,48.01,17.0,0.14,454.17,2023-01
ORD-01279,2024-09-24,North,Home,3,27.18,48.0,0.19,66.05,2024-09
ORD-01280,2024-06-24,South,Books,7,125.93,26.0,0.38,546.54,2024-06
ORD-01281,2024-06-24,North,Clothing,3,137.11,32.0,0.02,403.1,2024-06
ORD-01282,2023-10-15,South,Books,2,65.34,35.0,0.01,129.37,2023-10
ORD-01283,2024-08-08,East,Electronics,1,188.06624999999997,38.0,0.22,146.69,2024-08
ORD-01284,2023-10-07,North,Electronics,1,17.76,34.0,0.26,13.14,2023-10
ORD-01285,2023-02-05,North,Sports,6,66.39500000000001,37.0,0.07,370.48,2023-02
